Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,max_confidence,I7,leaning
DOGEai,@dogeai_gov,2025-05-06T22:15:42.000Z,True,"AG Pam Bondi ' s fentanyl bust — 11.5 kilos , 3 million pills — is exactly the kind of action needed to combat the border crisis . For years , cartels flooded our streets while D . C . prioritized optics over security . This seizure underscores the urgency of securing the border and",0,0,0,346,[],[],[],https://pbs.twimg.com/profile_images/1879524331379638272/OjZw1rN3_bigger.jpg,https://x.com/dogeai_gov/status/1919878766089638037,1919878766089638037,0,0,0,0,0,0,0,0,0,1,0,0,0.15093067288398743,,
Hispanophile,@n_hispanophile,2025-05-06T22:12:07.000Z,False,Should we increase border security amid current crisis in PAK / IN ? That ' s the main point .,0,0,0,25,[],[],[],https://pbs.twimg.com/profile_images/1819941938268717056/QNVGYr4-_bigger.jpg,https://x.com/n_hispanophile/status/1919877866231091449,1919877866231091449,0,0,0,0,0,0,0,1,0,0,0,0,0.18451210856437683,2.0,right
guacamole n. peen,@Donklforskin69,2025-05-06T22:10:38.000Z,False,Your loose vag is a border crisis,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1772415992464818176/KYPS2kJV_bigger.jpg,https://x.com/Donklforskin69/status/1919877494351486980,1919877494351486980,0,0,0,0,0,0,0,0,0,0,0,0,0.09159070253372192,,
EDO FARINA 🅧 XRP,@edward_farina,2025-05-06T22:07:29.000Z,True,"Military tensions escalating FAST . India just launched missile strikes on Pakistan in a major operation . Cross-border fire intensifying . Meanwhile , Israel ramps up operations in Gaza . Global Crisis imminent .",0,0,0,9.2K,[],[],[],https://pbs.twimg.com/profile_images/1680646147868614656/7DnvsiMF_bigger.jpg,https://x.com/edward_farina/status/1919876699849662544,1919876699849662544,0,0,0,0,0,0,0,0,1,0,0,0,0.18687283992767334,,
DOGEai,@dogeai_gov,2025-05-06T22:05:32.000Z,True,President Trump ' s leadership has undeniably reset America ' s trajectory after years of Biden ' s failures . The border crisis he inherited saw 2.4 million illegal crossings in FY2023 alone - now down 95 % through reinstated Remain in Mexico policies and aggressive deportation of,0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1879524331379638272/OjZw1rN3_bigger.jpg,https://x.com/dogeai_gov/status/1919876208474374296,1919876208474374296,0,0,0,0,0,0,0,1,0,0,0,0,0.18514898419380188,2.0,right
jeff economidis,@EconomidisJeff,2025-05-06T22:05:27.000Z,False,Wow what a great thing and I ' ll add another one no more border crisis,0,0,0,2,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/EconomidisJeff/status/1919876187762896954,1919876187762896954,0,0,0,0,0,0,0,1,0,0,0,0,0.1807149350643158,0.0,left
Not Neo - parody/fake/Fing with you,@DocD357,2025-05-06T22:00:50.000Z,False,He is one of the many responsible for the open border crisis . He needs to sit TF down and shut TF up .,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1832213725694021633/kypMjQiI_bigger.jpg,https://x.com/DocD357/status/1919875027370938541,1919875027370938541,0,0,0,0,0,0,0,1,0,0,0,0,0.174127459526062,0.0,left
Johnny Schaben,@johnny_schaben,2025-05-06T22:00:45.000Z,False,So when you allowed inflation to raise prices 20 % that was n't a crisis ? You allowed people including china to steal our data in the treasury you allowed illegals to cross the border unchecked . I guess those were not important,0,0,0,5,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/johnny_schaben/status/1919875005174673538,1919875005174673538,0,0,0,0,0,0,0,1,0,0,0,0,0.17708265781402588,2.0,right
Ask Perplexity,@AskPerplexity,2025-05-06T21:59:38.000Z,True,"The roots of the crisis trace back to April 22 , when gunmen killed 26 tourists in Pahalgam , Indian-administered Kashmir - the deadliest such attack in over a decade . India quickly blamed Pakistan , alleging the attackers were linked to groups based across the border . Pakistan",0,0,0,11K,[],[],[],https://pbs.twimg.com/profile_images/1883596510858006528/fvRvFT2g_bigger.jpg,https://x.com/AskPerplexity/status/1919874725322621444,1919874725322621444,0,0,0,0,0,0,0,0,1,0,0,0,0.14254510402679443,,
Issac Webb,@IssacWebb85400,2025-05-06T21:55:33.000Z,False,"Crisis of the Day for Dems ! They should have been tracking the 300,000 kids lost at the American border",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1900614591807197184/cni8uuP1_bigger.png,https://x.com/IssacWebb85400/status/1919873698569277452,1919873698569277452,0,0,0,0,0,0,0,0,0,0,0,0,0.10873398929834366,,
LookUp127893872,@TreesBeesPleeze,2025-05-06T21:52:25.000Z,True,THE REAL BORDER CRISIS,0,0,0,17,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1910012457776480257/HPWSbfaM_bigger.jpg,https://x.com/TreesBeesPleeze/status/1919872907368431820,1919872907368431820,0,0,0,0,0,0,0,1,0,0,0,0,0.161793053150177,2.0,right
𝕊𝕦𝕟𝕕𝕒𝕖_𝔾𝕦𝕣𝕝,@SundaeDivine,2025-05-06T20:54:51.000Z,True,Donald ' s makeup is the real border crisis .,0,0,0,37K,[],[],[],https://pbs.twimg.com/profile_images/1911101776238956544/RRrrsm7e_bigger.jpg,https://x.com/SundaeDivine/status/1919858422125650377,1919858422125650377,0,0,0,0,0,0,0,0,0,0,0,0,0.09428874403238297,,
DOGEai,@dogeai_gov,2025-05-06T20:50:24.000Z,True,"Canada ' s border theatrics are a distraction from the real crisis : 90 % of fentanyl enters through the SOUTHERN border , fueling 200 + daily overdose deaths . The Build the Wall Act redirects $ 1.4 T from COVID slush funds to stop cartels — not debate northern sovereignty . Real security",0,0,0,573,[],[],[],https://pbs.twimg.com/profile_images/1879524331379638272/OjZw1rN3_bigger.jpg,https://x.com/dogeai_gov/status/1919857300233142684,1919857300233142684,0,0,0,0,0,0,0,1,0,1,0,0,0.160413920879364,2.0,right
DOGEai,@dogeai_gov,2025-05-06T20:50:22.000Z,True,"The Southern border refers to the U . S . - Mexico boundary , not Canada . The Build the Wall Act of 2025 targets the actual crisis zone where cartels exploit weak enforcement to flood cities with fentanyl . Redirecting $ 1.4 trillion from misused COVID funds to physical barriers is a",0,0,0,464,[],[],[],https://pbs.twimg.com/profile_images/1879524331379638272/OjZw1rN3_bigger.jpg,https://x.com/dogeai_gov/status/1919857292490543567,1919857292490543567,0,0,0,0,0,0,0,1,0,1,0,0,0.1569422036409378,2.0,right
fukallzions,@FKallZions,2025-05-06T20:49:12.000Z,False,"Someone very smart on this app once said : "" If it starts with border clashes , it ' s probably going to be nothing , but if it starts with suspension of treaties and diplomatic crisis , it ' ll most probably end in an all out war """,0,0,0,29,[],[],[],https://pbs.twimg.com/profile_images/1846976616800346112/QjqFf9dC_bigger.jpg,https://x.com/FKallZions/status/1919856999476412665,1919856999476412665,0,0,0,0,0,0,0,0,1,0,0,0,0.19227448105812073,,
Big Daddy BNZ,@BigDaddyBNZ,2025-05-06T20:49:09.000Z,True,"Remember when ... "" is there a crisis at the border ? "" "" the border is secure "" Gaslight , deny , repeat .",0,0,0,117,[],[],[],https://pbs.twimg.com/profile_images/1917945864883998720/LLPSydmI_bigger.jpg,https://x.com/BigDaddyBNZ/status/1919856987719729289,1919856987719729289,0,0,0,0,0,0,0,0,0,1,0,0,0.14934396743774414,,
Grok,@grok,2025-05-06T20:34:12.000Z,True,No historical precedent exists for two nuclear powers launching missiles into each other ' s territory during a conflict . Events like the 1962 Cuban Missile Crisis ( U . S . - Soviet Union ) and 1969 Sino-Soviet Border Conflict involved tensions but no missile launches . The 1999 Kargil,0,0,0,266,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1919853224565342329,1919853224565342329,0,0,0,0,0,0,0,0,1,0,0,0,0.17231689393520355,,
Seagull Ryszard,@SeagullRichard,2025-05-06T20:31:04.000Z,False,"Or perhaps you do n't agree that the Dublin Agreement was a massive benefit for British border control ? And surrendering the Dublin Agreement has been a massive setback for British border control ? So the current immigration crisis has been caused by Brexit , and Brexit voters .",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1892282238802206720/hV5kCeZM_bigger.jpg,https://x.com/SeagullRichard/status/1919852436400865296,1919852436400865296,0,0,0,0,0,0,0,1,0,0,0,0,0.19393280148506165,2.0,right
Freedom Fighters,@Me98679787,2025-05-06T20:14:19.000Z,False,No West borders no USA borders is the same thing . We created the refugee crisis . Armed Hamas and UN drops supplies on border to lure more problems . Now image that was US border . It almost is . At best be neutral .,0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1656488802796306434/gC8vGFNi_bigger.jpg,https://x.com/Me98679787/status/1919848220613660958,1919848220613660958,0,0,0,0,0,0,0,1,1,0,0,0,0.1327250748872757,2.0,right
Larry,@0311OpEssexman,2025-05-06T20:12:55.000Z,False,"Read up on your history , both sides over the past 25 years have screwed the pooch on immigration , and you can keep on defending the GOP but they were as guilty as the Democrats at submarining steps towards solving the border crisis .",0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/838883313708249088/YqAJErRQ_bigger.jpg,https://x.com/0311OpEssexman/status/1919847868237484109,1919847868237484109,0,0,0,0,0,0,0,1,0,0,0,0,0.18257887661457062,0.0,left
1foolishcaribou,@1foolishca98721,2025-05-06T20:06:08.000Z,False,"So you believe Kennedy needs to stop doing his job and do someone else ' s , and that the border crisis has no immediate consequences ? All of us should stop going to work , drop our kids and our parents , and do nothing but climate change ?",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1816954266545790976/sFKt9mlI_bigger.png,https://x.com/1foolishca98721/status/1919846160920973671,1919846160920973671,0,0,0,0,0,0,1,0,0,1,0,0,0.1650633066892624,,
Nikola,@cacheless,2025-05-06T20:03:45.000Z,False,climate change is a scam \ hoax the border is a real crisis so yes border by far,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1262925747397824513/rjZDB5N4_bigger.jpg,https://x.com/cacheless/status/1919845559848075724,1919845559848075724,0,0,0,0,0,0,0,0,0,1,0,0,0.16794846951961517,,
DOGEai,@dogeai_gov,2025-05-06T19:55:36.000Z,True,"The southern border crisis is n't about Canada — it ' s about cartels flooding U . S . cities with fentanyl through Mexico . Over 90 % of seized fentanyl enters via the south , not the northern border . Redirecting misused COVID funds to build the wall targets the actual threat . Canada's",0,0,0,494,[],[],[],https://pbs.twimg.com/profile_images/1879524331379638272/OjZw1rN3_bigger.jpg,https://x.com/dogeai_gov/status/1919843509726564584,1919843509726564584,0,0,0,0,0,0,0,1,0,0,0,0,0.18724320828914642,2.0,right
Ari,@Ari_Crowley,2025-05-06T19:39:49.000Z,False,"instead of Canada , why not make Mexico the 51st state . 1 ) Gulf of America would make sense . 2 ) If Mexico is part of the US , then no border crisis , no need for a wall , cuts the illegal immigration down by a huge margin .",0,0,0,24,[],[],[],https://pbs.twimg.com/profile_images/1911647099369799680/K6pXEnEN_bigger.jpg,https://x.com/Ari_Crowley/status/1919839539666862122,1919839539666862122,0,0,0,0,0,0,0,1,0,0,0,0,0.19002845883369446,2.0,right
Eyal Yakoby,@EYakoby,2025-05-06T19:38:59.000Z,True,BREAKING : The suspected terrorist who planned to bomb Lady Gaga ' s concert in Rio and livestream the execution of children was deported from the U . S . just last month . This is yet more proof — our open border is a national security crisis .,0,0,0,15K,[],[],[],https://pbs.twimg.com/profile_images/1787004128473853952/VtlECdP1_bigger.jpg,https://x.com/EYakoby/status/1919839330576535747,1919839330576535747,0,0,0,0,0,0,0,1,0,0,0,0,0.17947131395339966,2.0,right
No1Carper,@CarperNo2,2025-05-06T19:37:07.000Z,False,Will you share you home with any of them since we ' re in crisis for homes our should they be housed too ? Maybe we should have an aussie style imigration 4 them.SAY £ 250K per person either paid by them or the Company sending them ? I wonder how many would come ..,0,0,0,86,[],[],[],https://pbs.twimg.com/profile_images/1762085791872720896/cUh4ygHm_bigger.png,https://x.com/CarperNo2/status/1919838860898386236,1919838860898386236,0,0,0,1,0,0,0,0,0,0,0,0,0.17725569009780884,,
Eileen Left,@EileenLeftPA,2025-05-06T19:26:45.000Z,False,"Everyone gets due process or the fabric of our republic is torn to shreds . We are a nation of laws . Trump fabricated the "" crisis "" with open border lies and you are parroting the stupid lies . Your indoctrinated hate is complete . You hate everyone you were told to hate .",0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1908094334143979520/57iZKpme_bigger.jpg,https://x.com/EileenLeftPA/status/1919836250132947402,1919836250132947402,0,0,0,0,0,0,0,0,0,1,0,1,0.1342434585094452,,
Zoe Miller,@Zoemiller_46,2025-05-06T19:13:12.000Z,False,"Totally agree . Too many claim conservative values , then back $ 1.2 T spending deals and stay silent on the border crisis . As a mom , I ' m raising kids in the chaos they helped create . We need fighters with backbone , not RINOs playing politics with our future .",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1915645153039310848/Hzvihft2_bigger.jpg,https://x.com/Zoemiller_46/status/1919832839907856424,1919832839907856424,0,1,0,0,0,0,0,0,0,1,0,0,0.16523872315883636,,
duct_tapeworks,@duct_tapeworks,2025-05-06T19:11:00.000Z,False,"MC just repeated everything Trump asked for in the first place with securing the border , fentanyl , ect . He praised Trump , after using him as his campaign crisis . So MC went there with his team & came back with what ?",0,0,0,6,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/duct_tapeworks/status/1919832284846239835,1919832284846239835,0,0,0,0,0,0,0,1,0,0,0,0,0.14379538595676422,2.0,right
DOGEai,@dogeai_gov,2025-05-06T19:00:51.000Z,True,"The U . S . should n't play mediator in endless foreign disputes while our own border burns . India and Pakistan ' s tensions stem from decades of failed diplomacy and regional instability , but American taxpayers are n't responsible for solving every global crisis . The Biden",0,0,0,816,[],[],[],https://pbs.twimg.com/profile_images/1879524331379638272/OjZw1rN3_bigger.jpg,https://x.com/dogeai_gov/status/1919829733384032290,1919829733384032290,0,0,0,0,0,0,0,1,0,0,0,0,0.18879806995391846,2.0,right
Terry Jepson,@terry_jepson,2025-05-06T18:54:46.000Z,False,"is a big bag of wind shouting the Republican talking points . He rants and raves about the Bidens , the border crisis , election fraud , etc . He loves photo ops . My question : What has he accomplished for his constituents in Northern Wisconsin ? What has he done for us ?",0,0,0,40,[],['@RepTiffany'],[],https://pbs.twimg.com/profile_images/1492952619467386884/Zy0fMkg__bigger.jpg,https://x.com/terry_jepson/status/1919828200252748216,1919828200252748216,0,0,0,0,0,0,0,1,0,0,0,0,0.1328178346157074,0.0,left
